GDAY_DS,BAT_ORDER_NO,START_CK,AB,RUN,HIT,H2,H3,HR,TB,RBI,SB,CS,BB,HP,IB,KK,GD,SH,SF,NAME,T_ID,MONEY,TB_SC,HEADER_NO,PA,AGE_VA
20200822,4,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,4.0,35.0
20200823,4,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,나지완,HT,60000.0,T,0,5.0,35.0
20200825,4,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,5.0,35.0
20200826,4,1.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,5.0,35.0
20200827,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,3.0,35.0
20200828,4,1.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,4.0,35.0
20200830,4,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,9.0,35.0
20200830,4,1.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,B,1,9.0,35.0
20200901,4,1.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,5.0,35.0
20200903,4,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,4.0,35.0
20200904,4,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,6.0,35.0
20200904,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,T,1,6.0,35.0
20200905,4,1.0,3.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,5.0,35.0
20200906,4,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,5.0,35.0
20200908,4,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200910,4,1.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200912,4,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,5.0,35.0
20200913,4,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,4.0,35.0
20200915,5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,나지완,HT,60000.0,B,0,2.0,35.0
20200916,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200917,5,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,T,0,4.0,35.0
20200918,5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,나지완,HT,60000.0,T,0,5.0,35.0
20200919,5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200920,5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200922,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,4.0,35.0
20200923,5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,나지완,HT,60000.0,B,0,3.0,35.0
20200721,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,1.0,23.0
20200725,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,0.0,23.0
20200726,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,0.0,23.0
20200730,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,1.0,23.0
20200731,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,0.0,23.0
20200802,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,1.0,23.0
20200804,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,2.0,23.0
20200805,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,0.0,23.0
20200806,5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,1.0,23.0
20200808,8,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,3.0,23.0
20200809,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,0.0,23.0
20200811,8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,4.0,23.0
20200812,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,1.0,23.0
20200813,1,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,4.0,23.0
20200814,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,3.0,23.0
20200815,1,1.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,5.0,23.0
20200816,1,1.0,5.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,5.0,23.0
20200818,1,1.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200819,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,3.0,23.0
20200820,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,3.0,23.0
20200821,1,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,5.0,23.0
20200822,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200823,1,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200825,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200826,1,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,6.0,23.0
20200827,1,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,3.0,23.0
20200828,1,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200830,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,최원준,HT,7000.0,B,0,7.0,23.0
20200830,1,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,1,7.0,23.0
20200901,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,0.0,23.0
20200903,1,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200904,8,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,7.0,23.0
20200904,1,1.0,5.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,1,7.0,23.0
20200905,1,1.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200906,1,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200908,1,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,3.0,23.0
20200910,1,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,3.0,23.0
20200912,1,1.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,6.0,23.0
20200913,1,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200915,1,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,4.0,23.0
20200916,1,1.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,5.0,23.0
20200917,1,1.0,5.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,5.0,23.0
20200918,1,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,T,0,6.0,23.0
20200919,1,1.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,4.0,23.0
20200920,1,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,5.0,23.0
20200922,1,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,4.0,23.0
20200923,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,최원준,HT,7000.0,B,0,4.0,23.0
20200730,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,1.0,31.0
20200802,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,1.0,31.0
20200804,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,1.0,31.0
20200806,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,1.0,31.0
20200809,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,1.0,31.0
20200813,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,1.0,31.0
20200818,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,0.0,31.0
20200819,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,1.0,31.0
20200820,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,2.0,31.0
20200830,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,1.0,31.0
20200904,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,0.0,31.0
20200915,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,2.0,31.0
20200917,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,T,0,1.0,31.0
20200923,6,0.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,백용환,HT,4000.0,B,0,2.0,31.0
20200721,1,1.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,이창진,HT,8500.0,T,0,6.0,29.0
20200722,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,이창진,HT,8500.0,T,0,5.0,29.0
20200725,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,5.0,29.0
20200726,1,1.0,5.0,4.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,5.0,29.0
20200730,1,1.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,4.0,29.0
20200731,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,이창진,HT,8500.0,T,0,5.0,29.0
20200801,1,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,이창진,HT,8500.0,T,0,4.0,29.0
20200802,1,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이창진,HT,8500.0,T,0,4.0,29.0
20200804,1,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,5.0,29.0
20200805,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,5.0,29.0
20200806,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이창진,HT,8500.0,B,0,1.0,29.0
20200721,8,1.0,4.0,2.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,5.0,26.0
20200722,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,1.0,26.0
20200725,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,한승택,HT,8000.0,B,0,1.0,26.0
20200726,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,1.0,26.0
20200731,7,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,4.0,26.0
20200804,8,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200806,8,1.0,4.0,2.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200809,6,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200812,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,4.0,26.0
20200814,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,2.0,26.0
20200816,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,1.0,26.0
20200818,7,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,4.0,26.0
20200821,6,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200823,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,2.0,26.0
20200826,6,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,5.0,26.0
20200830,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200901,6,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200904,6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,4.0,26.0
20200906,7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,2.0,26.0
20200908,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,0.0,26.0
20200910,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,2.0,26.0
20200913,7,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,한승택,HT,8000.0,T,0,4.0,26.0
20200917,8,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,한승택,HT,8000.0,T,0,5.0,26.0
20200919,8,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,한승택,HT,8000.0,B,0,4.0,26.0
20200722,5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,김민식,HT,8800.0,T,0,3.0,31.0
20200725,5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,3.0,31.0
20200726,5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,4.0,31.0
20200730,5,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,3.0,31.0
20200801,6,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,T,0,4.0,31.0
20200802,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,김민식,HT,8800.0,T,0,3.0,31.0
20200805,7,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,4.0,31.0
20200808,5,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,3.0,31.0
20200811,5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,김민식,HT,8800.0,T,0,5.0,31.0
20200812,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,T,0,1.0,31.0
20200813,4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,T,0,4.0,31.0
20200814,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,2.0,31.0
20200815,6,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,5.0,31.0
20200816,5,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김민식,HT,8800.0,B,0,4.0,31.0
